_code,ticker,company_name,country,gics_sector,gics_industry_group,gics_industry,last_include,first_include
JP3336600006,9989 JT Equity,Sundrug Co Ltd,JN,30,3010,301010,2021-05-31,2016-06-01
JP3336560002,2587 JT Equity,Suntory Beverage & Food Ltd,JN,30,3020,302010,2024-05-31,2014-03-01
JP3411000007,8358 JT Equity,Suruga Bank Ltd,JN,40,4010,401010,2018-08-31,2014-03-01
JP3398000004,9987 JT Equity,Suzuken Co Ltd/Aichi Japan,JN,35,3510,351020,2021-05-31,2014-03-01
JP3397200001,7269 JT Equity,Suzuki Motor Corp,JN,25,2510,251020,2024-05-31,2014-03-01
JP3351100007,6869 JT Equity,Sysmex Corp,JN,35,3510,351010,2024-05-31,2014-03-01
JP3539220008,8795 JT Equity,T&D Holdings Inc,JN,40,4030,403010,2024-05-31,2014-03-01
JP3538800008,6762 JT Equity,TDK Corp,JN,45,4520,452030,2024-05-31,2014-03-01
JP3539250005,6481 JT Equity,THK Co Ltd,JN,20,2010,201060,2021-11-30,2014-03-01
JP3104890003,3626 JT Equity,TIS Inc,JN,45,4510,451020,2024-05-31,2020-06-01
JP3629000005,7911 JT Equity,TOPPAN Holdings Inc,JN,20,2020,202010,2024-05-31,2014-03-01
JP3596200000,5332 JT Equity,TOTO Ltd,JN,20,2010,201020,2024-05-31,2014-03-01
JP3449020001,5233 JT Equity,Taiheiyo Cement Corp,JN,15,1510,151020,2021-05-31,2014-03-01
JP3443600006,1801 JT Equity,Taisei Corp,JN,20,2010,201030,2024-05-31,2014-03-01
JP3442850008,4581 JT Equity,Taisho Pharmaceutical Holdings Co Ltd,JN,35,3520,352020,2022-05-31,2014-03-01
JP3456000003,8233 JT Equity,Takashimaya Co Ltd,JN,25,2550,255030,2019-05-31,2014-03-01
JP3463000004,4502 JT Equity,Takeda Pharmaceutical Co Ltd,JN,35,3520,352020,2024-05-31,2014-03-01
JP3544000007,3401 JT Equity,Teijin Ltd,JN,15,1510,151010,2021-05-31,2014-03-01
JP3546800008,4543 JT Equity,Terumo Corp,JN,35,3510,351010,2024-05-31,2014-03-01
JP3597800006,9001 JT Equity,Tobu Railway Co Ltd,JN,20,2030,203040,2024-05-31,2014-03-01
JP3598600009,9602 JT Equity,Toho Co Ltd/Tokyo,JN,50,5020,502020,2024-05-31,2014-03-01
JP3600200004,9533 JT Equity,Toho Gas Co Ltd,JN,55,5510,551020,2021-11-30,2014-03-01
JP3605400005,9506 JT Equity,Tohoku Electric Power Co Inc,JN,55,5510,551010,2021-11-30,2014-03-01
JP3910660004,8766 JT Equity,Tokio Marine Holdings Inc,JN,40,4030,403010,2024-05-31,2014-03-01
JP3424950008,8439 JT Equity,Tokyo Century Corp,JN,40,4020,402010,2022-05-31,2018-06-01
JP3585800000,9501 JT Equity,Tokyo Electric Power Co Holdings Inc,JN,55,5510,551010,2024-05-31,2014-03-01
JP3571400005,8035 JT Equity,Tokyo Electron Ltd,JN,45,4530,453010,2024-05-31,2014-03-01
JP3573000001,9531 JT Equity,Tokyo Gas Co Ltd,JN,55,5510,551020,2024-05-31,2014-03-01
JP3582600007,8804 JT Equity,Tokyo Tatemono Co Ltd,JN,60,6020,602010,2018-11-30,2014-03-01
JP3574200006,9005 JT Equity,Tokyu Corp,JN,20,2030,203040,2024-05-31,2014-03-01
JP3569200003,3289 JT Equity,Tokyu Fudosan Holdings Corp,JN,60,6020,602010,2021-05-31,2014-03-01
JP3428600005,5012 JT Equity,TonenGeneral Sekiyu KK,JN,10,1010,101020,2017-02-28,2014-03-01
JP3621000003,3402 JT Equity,Toray Industries Inc,JN,15,1510,151010,2024-05-31,2014-03-01
JP3592200004,6502 JT Equity,Toshiba Corp,JN,20,2010,201050,2023-11-30,2014-03-01
JP3595200001,4042 JT Equity,Tosoh Corp,JN,15,1510,151010,2024-02-29,2017-06-01
JP3613400005,5901 JT Equity,Toyo Seikan Group Holdings Ltd,JN,15,1510,151030,2020-05-31,2014-03-01
JP3613000003,2875 JT Equity,Toyo Suisan Kaisha Ltd,JN,30,3020,302020,2022-05-31,2014-03-01
JP3634200004,7282 JT Equity,Toyoda Gosei Co Ltd,JN,25,2510,251010,2021-05-31,2014-03-01
JP3635400009,3116 JT Equity,Toyota Boshoku Corp,JN,25,2510,251010,2014-05-31,2014-03-01
JP3634600005,6201 JT Equity,Toyota Industries Corp,JN,20,2010,201060,2024-05-31,2014-03-01
JP3633400001,7203 JT Equity,Toyota Motor Corp,JN,25,2510,251020,2024-05-31,2014-03-01
JP3635000007,8015 JT Equity,Toyota Tsusho Corp,JN,20,2010,201070,2024-05-31,2014-03-01
JP3637300009,4704 JT Equity,Trend Micro Inc/Japan,JN,45,4510,451030,2024-05-31,2014-03-01
JP3535800001,4540 JT Equity,Tsumura & Co,JN,35,3520,352020,2014-05-31,2014-03-01
JP3536150000,3391 JT Equity,Tsuruha Holdings Inc,JN,30,3010,301010,2022-05-31,2016-06-01
JP3158800007,4208 JT Equity,UBE Corp,JN,15,1510,151010,2014-05-31,2014-03-01
JP3944130008,4732 JT Equity,USS Co Ltd,JN,25,2550,255040,2024-05-31,2014-03-01
JP3951600000,8113 JT Equity,Unicharm Corp,JN,30,3030,303010,2024-05-31,2014-03-01
JP3045540006,8960 JT Equity,United Urban Investment Corp,JN,60,6010,601010,2021-11-30,2014-03-01
JP3274280001,3141 JT Equity,Welcia Holdings Co Ltd,JN,30,3010,301010,2023-11-30,2018-12-01
JP3659000008,9021 JT Equity,West Japan Railway Co,JN,20,2030,203040,2024-05-31,2014-03-01
JP3931600005,2267 JT Equity,Yakult Honsha Co Ltd,JN,30,3020,302020,2024-05-31,2014-03-01
JP3939000000,9831 JT Equity,Yamada Holdings Co Ltd,JN,25,2550,255040,2021-11-30,2014-03-01
JP3935300008,8418 JT Equity,Yamaguchi Financial Group Inc,JN,40,4010,401010,2019-05-31,2014-03-01
JP3942600002,7951 JT Equity,Yamaha Corp,JN,25,2520,252020,2024-05-31,2014-03-01
JP3942800008,7272 JT Equity,Yamaha Motor Co Ltd,JN,25,2510,251020,2024-05-31,2014-03-01
JP3940000007,9064 JT Equity,Yamato Holdings Co Ltd,JN,20,2030,203010,2024-05-31,2014-03-01
JP3940400009,5444 JT Equity,Yamato Kogyo Co Ltd,JN,15,1510,151040,2015-05-31,2014-03-01
JP3935600001,2212 JT Equity,Yamazaki Baking Co Ltd,JN,30,3020,302020,2021-05-31,2014-03-01
JP3932000007,6506 JT Equity,Yaskawa Electric Corp,JN,20,2010,201060,2024-05-31,2014-03-01
JP3955000009,6841 JT Equity,Yokogawa Electric Corp,JN,45,4520,452030,2024-05-31,2014-03-01
JP3955800002,5101 JT Equity,Yokohama Rubber Co Ltd/The,JN,25,2510,251010,2020-11-30,2014-03-01
JP3399310006,3092 JT Equity,ZOZO Inc,JN,25,2550,255040,2024-05-31,2016-06-01
JP3429300001,7550 JT Equity,Zensho Holdings Co Ltd,JN,25,2530,253010,2024-05-31,2023-09-01
KR7002790004,002790 KP Equity,AMOREPACIFIC Group,SK,30,3030,303020,2022-11-30,2014-03-01
KR7196170005,196170 KQ Equity,Alteogen Inc,SK,35,3520,352010,2022-11-30,2020-09-01
KR7090431008,090435 KP Equity,Amorepacific Corp,SK,30,3030,303020,2020-11-30,2015-06-01
KR7090430000,090430 KP Equity,Amorepacific Corp,SK,30,3030,303020,2024-05-31,2014-03-01
KR7027410000,027410 KP Equity,BGF Co Ltd,SK,20,2010,201050,2017-11-30,2015-09-01
KR7282330000,282330 KP Equity,BGF retail Co Ltd,SK,30,3010,301010,2023-11-30,2017-12-01
KR7138930003,138930 KP Equity,BNK Financial Group Inc,SK,40,4010,401010,2020-11-30,2014-03-01
KR7097950000,097950 KP Equity,CJ CheilJedang Corp,SK,30,3020,302020,2024-05-31,2014-03-01
KR700104K010,00104K KP Equity,CJ Corp,SK,20,2010,201050,2019-08-31,2018-12-01
KR7001040005,001040 KP Equity,CJ Corp,SK,20,2010,201050,2023-08-31,2014-03-01
KR7130960008,130960 KQ Equity,CJ E&M Corp,SK,50,5020,502010,2018-05-31,2015-12-01
KR7035760008,035760 KQ Equity,CJ ENM Co Ltd,SK,50,5020,502020,2022-11-30,2018-06-01
KR7000120006,000120 KP Equity,CJ Logistics Corp,SK,20,2030,203010,2022-11-30,2014-12-01
KR7091990002,091990 KQ Equity,Celltrion Healthcare Co Ltd,SK,35,3510,351020,2023-11-30,2017-12-01
KR7068270008,068270 KP Equity,Celltrion Inc,SK,35,3520,352010,2024-05-31,2014-03-01
KR7068760008,068760 KQ Equity,Celltrion Pharm Inc,SK,35,3520,352020,2024-05-31,2018-06-01
KR7001300003,001300 KP Equity,Cheil Industries Inc/Old,SK,15,1510,151010,2014-05-31,2014-03-01
KR7030000004,030000 KP Equity,Cheil Worldwide Inc,SK,50,5020,502010,2023-05-31,2014-03-01
KR7005070008,005070 KP Equity,CosmoAM&T Co Ltd,SK,45,4520,452020,2024-05-31,2023-06-01
KR7021240007,021240 KP Equity,Coway Co Ltd,SK,25,2520,252010,2024-05-31,2014-03-01
KR7005830005,005830 KP Equity,DB Insurance Co Ltd,SK,40,4030,403010,2024-05-31,2014-03-01
KR7139130009,139130 KP Equity,DGB Financial Group Inc,SK,40,4010,401010,2019-05-31,2014-03-01
KR7000210005,000210 KP Equity,DL Holdings Co Ltd,SK,15,1510,151010,2020-11-30,2014-03-01
KR7047040001,047040 KP Equity,Daewoo Engineering & Construction Co Ltd,SK,20,2010,201030,2020-08-31,2014-03-01
KR7026960005,026960 KP Equity,Dongsuh Cos Inc,SK,30,3010,301010,2018-11-30,2015-09-01
KR7241560002,241560 KP Equity,Doosan Bobcat Inc,SK,20,2010,201060,2024-05-31,2017-06-01
KR7000150003,000150 KP Equity,Doosan Co Ltd,SK,20,2010,201050,2016-05-31,2014-03-01
KR7034020008,034020 KP Equity,Doosan Enerbility Co Ltd,SK,20,2010,201040,2024-05-31,2014-03-01
KR7012510004,012510 KP Equity,Douzone Bizon Co Ltd,SK,45,4510,451030,2022-02-28,2020-06-01
KR7139480008,139480 KP Equity,E-MART Inc,SK,30,3010,301010,2023-08-31,2014-03-01
KR7247540008,247540 KQ Equity,Ecopro BM Co Ltd,SK,20,2010,201040,2024-05-31,2021-09-01
KR7086520004,086520 KQ Equity,Ecopro Co Ltd,SK,20,2010,201040,2024-05-31,2023-09-01
KR7450080007,450080 KP Equity,Ecopro Materials Co Ltd,SK,20,2010,201040,2024-05-31,2024-03-01
KR7383220001,383220 KP Equity,F&F Co Ltd / New,SK,25,2520,252030,2024-02-29,2021-12-01
KR7081660003,081660 KP Equity,Fila Holdings Corp,SK,25,2520,252030,2021-11-30,2018-12-01
KR7006360002,006360 KP Equity,GS Engineering & Construction Corp,SK,20,2010,201030,2022-11-30,2014-03-01
KR7078930005,078930 KP Equity,GS Holdings Corp,SK,20,2010,201050,2024-05-31,2014-03-01
KR7007070006,007070 KP Equity,GS Retail Co Ltd,SK,30,3010,301010,2021-05-31,2015-12-01
KR7006280002,006280 KP Equity,Green Cross Corp/South Korea,SK,35,3520,352010,2022-11-30,2021-06-01
KR7010620003,010620 KP Equity,HD HYUNDAI MIPO,SK,20,2010,201060,2024-02-29,2014-03-01
KR7267250009,267250 KP Equity,HD Hyundai Co Ltd,SK,10,1010,101020,2024-05-31,2017-06-01
KR7329180004,329180 KP Equity,HD Hyundai Heavy Industries Co Ltd,SK,20,2010,201060,2024-05-31,2022-06-01
KR7042670000,042670 KP Equity,HD Hyundai Infracore Co Ltd,SK,20,2010,201060,2015-11-30,2014-03-01
KR7009540006,009540 KP Equity,HD Korea Shipbuilding & Offshore Engineering Co Ltd,SK,20,2010,201060,2024-05-31,2014-03-01
KR7012630000,012630 KP Equity,HDC Holdings Co Ltd,SK,15,1510,151010,2018-05-31,2014-03-01
KR7294870001,294870 KP Equity,HDC Hyundai Development Co-Engineering & Construction,SK,20,2010,201030,2020-05-31,2018-06-01
KR7028300002,028300 KQ Equity,HLB Inc,SK,35,3510,351010,2024-05-31,2018-06-01
KR7011200003,011200 KP Equity,HMM Co Ltd,SK,20,2030,203030,2024-05-31,2014-03-01
KR7352820005,352820 KP Equity,HYBE Co Ltd,SK,50,5020,502020,2024-05-31,2021-06-01
KR7086790003,086790 KP Equity,Hana Financial Group Inc,SK,40,4010,401010,2024-05-31,2014-03-01
KR7180640005,180640 KP Equity,Hanjin Kal Corp,SK,20,2030,203020,2024-05-31,2024-03-01
KR7161390000,161390 KP Equity,Hankook Tire & Technology Co Ltd,SK,25,2510,251010,2024-05-31,2014-03-01
KR7128940004,128940 KP Equity,Hanmi Pharm Co Ltd,SK,35,3520,352020,2024-05-31,2015-06-01
KR7008930000,008930 KP Equity,Hanmi Science Co ltd,SK,35,3520,352020,2019-11-30,2015-09-01
KR7042700005,042700 KP Equity,Hanmi Semiconductor Co Ltd,SK,45,4530,453010,2024-05-31,2023-09-01
KR7018880005,018880 KP Equity,Hanon Systems,SK,25,2510,251010,2024-05-31,2014-03-01
KR7009240003,009240 KP Equity,Hanssem Co Ltd,SK,25,2520,252010,2018-11-30,2015-03-01
KR7012450003,012450 KP Equity,Hanwha Aerospace Co Ltd,SK,20,2010,201010,2024-05-31,2014-03-01
KR7000880005,000880 KP Equity,Hanwha Corp,SK,20,2010,201050,2021-05-31,2014-03-01
KR7088350004,088350 KP Equity,Hanwha Life Insurance Co Ltd,SK,40,4030,403010,2020-05-31,2014-03-01
KR7042660001,042660 KP Equity,Hanwha Ocean Co Ltd,SK,20,2010,201060,2024-05-31,2014-03-01
KR7009830001,009830 KP Equity,Hanwha Solutions Corp,SK,15,1510,151010,2024-05-31,2014-03-01
KR7084990001,084990 KQ Equity,Helixmith Co Ltd,SK,35,3520,352010,2020-08-31,2018-06-01
KR7000080002,000080 KP Equity,Hite Jinro Co Ltd,SK,30,3020,302010,2015-05-31,2014-03-01
KR7008770000,008770 KP Equity,Hotel Shilla Co Ltd,SK,25,2550,255040,2024-02-29,2014-06-01
KR7004800009,004800 KP Equity,Hyosung Corp,SK,20,2010,201050,2018-08-31,2014-03-01
KR7069960003,069960 KP Equity,Hyundai Department Store Co Ltd,SK,25,2550,255030,2020-08-31,2014-03-01
KR7000720003,000720 KP Equity,Hyundai Engineering & Construction Co Ltd,SK,20,2010,201030,2024-05-31,2014-03-01
KR7086280005,086280 KP Equity,Hyundai Glovis Co Ltd,SK,20,2030,203010,2024-05-31,2014-03-01
KR7001450006,001450 KP Equity,Hyundai Marine & Fire Insurance Co Ltd,SK,40,4030,403010,2021-05-31,2014-03-01
KR7012330007,012330 KP Equity,Hyundai Mobis Co Ltd,SK,25,2510,251010,2024-05-31,2014-03-01
KR7005380001,005380 KP Equity,Hyundai Motor Co,SK,25,2510,251020,2024-05-31,2014-03-01
KR7005381009,005385 KP Equity,Hyundai Motor Co,SK,25,2510,251020,2024-05-31,2014-03-01
KR7005382007,005387 KP Equity,Hyundai Motor Co,SK,25,2510,251020,2024-05-31,2014-03-01
KR7004020004,004020 KP Equity,Hyundai Steel Co,SK,15,1510,151040,2024-05-31,2014-03-01
KR7011210002,011210 KP Equity,Hyundai Wia Corp,SK,25,2510,251010,2018-05-31,2014-03-01
KR7024110009,024110 KP Equity,Industrial Bank of Korea,SK,40,4010,401010,2024-05-31,2014-03-01
KR7035900000,035900 KQ Equity,JYP Entertainment Corp,SK,50,5020,502020,2024-02-29,2023-09-01
KR7105560007,105560 KP Equity,KB Financial Group Inc,SK,40,4010,401010,2024-05-31,2014-03-01
KR7003450004,003450 KP Equity,KB Securities Co Ltd,SK,40,4020,402030,2014-05-31,2014-03-01
KR7002380004,002380 KP Equity,KCC Corp,SK,15,1510,151010,2020-05-31,2014-03-01
KR7051600005,051600 KP Equity,KEPCO Plant Service & Engineering Co Ltd,SK,20,2020,202010,2018-11-30,2014-12-01
KR7032500001,032500 KQ Equity,KMW Co Ltd,SK,45,4520,452010,2021-08-31,2019-12-01
KR7030200000,030200 KP Equity,KT Corp,SK,50,5010,501010,2024-05-31,2014-03-01
KR7033780008,033780 KP Equity,KT&G Corp,SK,30,3020,302030,2024-05-31,2014-03-01
KR7035720002,035720 KP Equity,Kakao Corp,SK,50,5020,502030,2024-05-31,2014-12-01
KR7293490009,293490 KQ Equity,Kakao Games Corp,SK,50,5020,502020,2023-11-30,2021-12-01
KR7323410001,323410 KP Equity,KakaoBank Corp,SK,40,4010,401010,2024-05-31,2021-09-01
KR7377300009,377300 KP Equity,Kakaopay Corp,SK,40,4020,402010,2024-05-31,2023-03-01
KR7035250000,035250 KP Equity,Kangwon Land Inc,SK,25,2530,253010,2024-05-31,2014-03-01
KR7000270009,000270 KP Equity,Kia Corp,SK,25,2510,251020,2024-05-31,2014-03-01
KR7047810007,047810 KP Equity,Korea Aerospace Industries Ltd,SK,20,2010,201010,2024-05-31,2014-03-01
KR7015760002,015760 KP Equity,Korea Electric Power Corp,SK,55,5510,551010,2024-05-31,2014-03-01
KR7036460004,036460 KP Equity,Korea Gas Corp,SK,55,5510,551020,2021-05-31,2014-03-01
KR7071050009,071050 KP Equity,Korea Investment Holdings Co Ltd,SK,40,4020,402030,2024-05-31,2014-03-01
KR7010130003,010130 KP Equity,Korea Zinc Co Ltd,SK,15,1510,151040,2024-05-31,2014-03-01
KR7003490000,003490 KP Equity,Korean Air Lines Co Ltd,SK,20,2030,203020,2024-05-31,2014-03-01
KR7259960003,259960 KP Equity,Krafton Inc,SK,50,5020,502020,2024-05-31,2021-12-01
KR7001570001,001570 KP Equity,Kum Yang Co Ltd,SK,15,1510,151010,2024-05-31,2023-12-01
KR7011780004,011780 KP Equity,Kumho Petrochemical Co Ltd,SK,15,1510,151010,2024-05-31,2014-03-01
KR7066970005,066970 KP Equity,L&F Co Ltd,SK,20,2010,201040,2024-05-31,2021-12-01
KR7051910008,051910 KP Equity,LG Chem Ltd,SK,15,1510,151010,2024-05-31,2014-03-01
KR7051911006,051915 KP Equity,LG Chem Ltd,SK,15,1510,151010,2024-05-31,2014-03-01
KR7003550001,003550 KP Equity,LG Corp,SK,20,2010,201050,2024-05-31,2014-03-01
KR7034220004,034220 KP Equity,LG Display Co Ltd,SK,45,4520,452030,2024-05-31,2014-03-01
KR7066570003,066570 KP Equity,LG Electronics Inc,SK,25,2520,252010,2024-05-31,2014-03-01
KR7373220003,373220 KP Equity,LG Energy Solution Ltd,SK,20,2010,201040,2024-05-31,2022-03-01
KR7051901007,051905 KP Equity,LG H&H Co Ltd,SK,30,3030,303020,2022-11-30,2016-06-01
KR7051900009,051900 KP Equity,LG H&H Co Ltd,SK,30,3030,303020,2024-05-31,2014-03-01
KR7011070000,011070 KP Equity,LG Innotek Co Ltd,SK,45,4520,452030,2024-05-31,2014-03-01
KR7032640005,032640 KP Equity,LG Uplus Corp,SK,50,5010,501010,2024-05-31,2014-03-01
KR7006260004,006260 KP Equity,LS Corp,SK,20,2010,201040,2015-08-31,2014-03-01
KR7010120004,010120 KP Equity,LS Electric Co Ltd,SK,20,2010,201040,2015-11-30,2014-03-01
KR7011170008,011170 KP Equity,Lotte Chemical Corp,SK,15,1510,151010,2024-05-31,2014-03-01
KR7005300009,005300 KP Equity,Lotte Chilsung Beverage Co Ltd,SK,30,3020,302010,2017-11-30,2015-12-01
KR7004990008,004990 KP Equity,Lotte Corp,SK,20,2010,201050,2021-05-31,2014-03-01
KR7020150009,020150 KP Equity,Lotte Energy Materials Corp,SK,45,4520,452030,2023-11-30,2021-12-01
KR7023530009,023530 KP Equity,Lotte Shopping Co Ltd,SK,25,2550,255030,2023-05-31,2014-03-01
KR7086900008,086900 KQ Equity,Medytox Inc,SK,35,3520,352010,2020-05-31,2017-06-01
KR7138040001,138040 KP Equity,Meritz Financial Group Inc,SK,40,4020,402010,2024-05-31,2022-03-01
KR7000060004,000060 KP Equity,Meritz Fire & Marine Insurance Co Ltd,SK,40,4030,403010,2023-02-28,2022-03-01
KR7008560005,008560 KP Equity,Meritz Securities Co Ltd,SK,40,4020,402030,2023-05-31,2019-06-01
KR7006800007,006800 KP Equity,Mirae Asset Securities Co Ltd,SK,40,4020,402030,2024-05-31,2014-03-01
KR7037620002,037620 KP Equity,Mirae Asset Securities Co Ltd /Old,SK,40,4020,402030,2016-11-30,2014-03-01
KR7035420009,035420 KP Equity,NAVER Corp,SK,50,5020,502030,2024-05-31,2014-03-01
KR7036570000,036570 KP Equity,NCSoft Corp,SK,50,5020,502020,2024-05-31,2014-03-01
KR7005940002,005940 KP Equity,NH Investment & Securities Co Ltd,SK,40,4020,402030,2024-05-31,2014-03-01
KR7181710005,181710 KP Equity,NHN Corp,SK,50,5020,502020,2014-05-31,2014-03-01
KR7251270005,251270 KP Equity,Netmarble Corp,SK,50,5020,502020,2024-05-31,2017-06-01
KR7010060002,010060 KP Equity,OCI Holdings Co Ltd,SK,15,1510,151010,2020-05-31,2014-03-01
KR7079440004,079440 KP Equity,Orange Life Insurance Ltd,SK,40,4030,403010,2020-02-29,2017-12-01
KR7271560005,271560 KP Equity,Orion Corp/Republic of Korea,SK,30,3020,302020,2024-05-31,2017-09-01
KR7001800002,001800 KP Equity,Orion Holdings Corp,SK,30,3020,302020,2017-08-31,2014-03-01
KR7007310006,007310 KP Equity,Ottogi Corp,SK,30,3020,302020,2021-05-31,2015-12-01
KR7003670007,003670 KP Equity,POSCO Future M Co Ltd,SK,20,2010,201040,2024-05-31,2018-12-01
KR7005490008,005490 KP Equity,POSCO Holdings Inc,SK,15,1510,151040,2024-05-31,2014-03-01
KR7028670008,028670 KP Equity,Pan Ocean Co Ltd,SK,20,2030,203030,2023-11-30,2017-06-01
KR7034230003,034230 KQ Equity,Paradise Co Ltd,SK,25,2530,253010,2016-11-30,2014-06-01
KR7263750002,263750 KQ Equity,Pearl Abyss Corp,SK,50,5020,502020,2024-02-29,2018-06-01
KR7022100002,022100 KP Equity,Posco DX Co Ltd,SK,45,4510,451020,2024-05-31,2023-12-01
KR7047050000,047050 KP Equity,Posco International Corp,SK,20,2010,201070,2024-05-31,2014-03-01
KR7012750006,012750 KP Equity,S-1 Corp,SK,20,2020,202010,2023-05-31,2014-03-01
KR7010950004,010950 KP Equity,S-Oil Corp,SK,10,1010,101020,2024-05-31,2014-03-01
KR7137310009,137310 KP Equity,SD Biosensor Inc,SK,35,3510,351010,2023-05-31,2021-12-01
KR7326030004,326030 KP Equity,SK Biopharmaceuticals Co Ltd,SK,35,3520,352020,2024-05-31,2020-12-01
KR7302440003,302440 KP Equity,SK Bioscience Co Ltd,SK,35,3520,352010,2024-05-31,2021-09-01
KR7285130001,285130 KP Equity,SK Chemicals Co Ltd,SK,15,1510,151010,2022-11-30,2020-12-01
KR7003600004,003600 KP Equity,SK Holdings Co Ltd/Old,SK,20,2010,201050,2015-08-31,2014-03-01
KR7000660001,000660 KP Equity,SK Hynix Inc,SK,45,4530,453010,2024-05-31,2014-03-01
KR7361610009,361610 KP Equity,SK IE Technology Co Ltd,SK,20,2010,201040,2024-05-31,2021-09-01
KR7034730002,034730 KP Equity,SK Inc,SK,20,2010,201050,2024-05-31,2014-03-01
KR7096770003,096770 KP Equity,SK Innovation Co Ltd,SK,10,1010,101020,2024-05-31,2014-03-01
KR7001740000,001740 KP Equity,SK Networks Co Ltd,SK,20,2010,201070,2018-05-31,2014-03-01
KR7402340004,402340 KP Equity,SK Square Co Ltd,SK,20,2010,201050,2024-05-31,2021-12-01
KR7017670001,017670 KP Equity,SK Telecom Co Ltd,SK,50,5010,501020,2024-05-31,2014-03-01
KR7011790003,011790 KP Equity,SKC Co Ltd,SK,15,1510,151010,2024-05-31,2021-06-01
KR7207940008,207940 KP Equity,Samsung Biologics Co Ltd,SK,35,3520,352030,2024-05-31,2016-12-01
KR7028260008,028260 KP Equity,Samsung C&T Corp,SK,20,2010,201050,2024-05-31,2015-03-01
KR7000830000,000830 KP Equity,Samsung C&T Corp/Old,SK,20,2010,201070,2015-08-31,2014-03-01
KR7029780004,029780 KP Equity,Samsung Card Co Ltd,SK,40,4020,402020,2021-05-31,2014-03-01
KR7028050003,028050 KP Equity,Samsung E&A Co Ltd,SK,20,2010,201030,2024-05-31,2014-03-01
KR7009150004,009150 KP Equity,Samsung Electro-Mechanics Co Ltd,SK,45,4520,452030,2024-05-31,2014-03-01
KR7005930003,005930 KP Equity,Samsung Electronics Co Ltd,SK,45,4520,452020,2024-05-31,2014-03-01
KR7005931001,005935 KP Equity,Samsung Electronics Co Ltd,SK,45,4520,452020,2024-05-31,2014-03-01
KR7000810002,000810 KP Equity,Samsung Fire & Marine Insurance Co Ltd,SK,40,4030,403010,2024-05-31,2014-03-01
KR7010140002,010140 KP Equity,Samsung Heavy Industries Co Ltd,SK,20,2010,201060,2024-05-31,2014-03-01
KR7032830002,032830 KP Equity,Samsung Life Insurance Co Ltd,SK,40,4030,403010,2024-05-31,2014-03-01
KR7006400006,006400 KP Equity,Samsung SDI Co Ltd,SK,45,4520,452030,2024-05-31,2014-03-01
KR7018260000,018260 KP Equity,Samsung SDS Co Ltd,SK,45,4510,451020,2024-05-31,2014-12-01
KR7016360000,016360 KP Equity,Samsung Securities Co Ltd,SK,40,4020,402030,2024-05-31,2014-03-01
KR7096530001,096530 KQ Equity,Seegene Inc,SK,35,3520,352010,2022-11-30,2020-09-01
KR7019170000,019170 KP Equity,Shin Poong Pharmaceutical Co Ltd,SK,35,3520,352020,2022-02-28,2020-09-01
KR7055550008,055550 KP Equity,Shinhan Financial Group Co Ltd,SK,40,4010,401010,2024-05-31,2014-03-01
KR7004170007,004170 KP Equity,Shinsegae Inc,SK,25,2550,255030,2021-11-30,2014-03-01
KR7215600008,215600 KQ Equity,SillaJen Inc,SK,35,3520,352010,2019-11-30,2017-12-01
KR7053000006,053000 KP Equity,Woori Finance Holdings Co Ltd,SK,40,4010,401010,2014-11-30,2014-03-01
KR7316140003,316140 KP Equity,Woori Financial Group Inc,SK,40,4010,401010,2024-05-31,2014-12-01
KR7000100008,000100 KP Equity,Yuhan Corp,SK,35,3520,352020,2024-05-31,2014-03-01
US88025U1097,TXG UW Equity,10X Genomics Inc,US,35,3520,352030,2022-05-31,2020-12-01
US88579Y1010,MMM UN Equity,3M Co,US,20,2010,201050,2024-05-31,2014-03-01
US8318652091,AOS UN Equity,A O Smith Corp,US,20,2010,201020,2024-05-31,2016-06-01
US0036541003,ABMD UW Equity,ABIOMED Inc,US,35,3510,351010,2022-11-30,2018-06-01
US00101J1060,1566019D UN Equity,ADT Security Corp/The,US,20,2020,202010,2016-05-31,2014-03-01
US00766T1007,ACM UN Equity,AECOM,US,20,2010,201030,2024-05-31,2023-03-01
US00130H1059,AES UN Equity,AES Corp/The,US,55,5510,551050,2024-05-31,2014-03-01
